100 99 20 tree
0 1
1 2
1 3
3 4
3 5
0 6
6 7
4 8
5 9
8 10
9 11
2 12
3 13
12 14
3 15
14 16
9 17
9 18
11 19
14 20
2 21
4 22
1 23
17 24
0 25
5 26
12 27
27 28
13 29
29 30
30 31
29 32
30 33
14 34
22 35
8 36
1 37
21 38
17 39
3 40
10 41
12 42
8 43
6 44
32 45
8 46
19 47
37 48
45 49
9 50
46 51
4 52
36 53
33 54
9 55
7 56
2 57
13 58
41 59
55 60
60 61
55 62
47 63
40 64
6 65
61 66
49 67
27 68
67 69
52 70
56 71
51 72
58 73
65 74
25 75
57 76
72 77
57 78
52 79
54 80
16 81
9 82
15 83
10 84
22 85
82 86
41 87
34 88
82 89
59 90
37 91
37 92
34 93
85 94
72 95
57 96
3 97
8 98
60 99
