100 99 20 tree
0 1
1 2
1 3
1 4
2 5
3 6
4 7
7 8
8 9
4 10
2 11
11 12
6 13
4 14
4 15
7 16
11 17
17 18
3 19
14 20
9 21
1 22
19 23
11 24
6 25
6 26
1 27
13 28
23 29
26 30
4 31
8 32
30 33
29 34
17 35
20 36
2 37
18 38
23 39
4 40
19 41
35 42
30 43
28 44
36 45
14 46
36 47
35 48
28 49
47 50
13 51
0 52
50 53
3 54
51 55
19 56
23 57
18 58
45 59
25 60
49 61
45 62
51 63
27 64
54 65
42 66
21 67
7 68
65 69
45 70
15 71
39 72
64 73
66 74
49 75
2 76
12 77
70 78
15 79
64 80
27 81
39 82
38 83
59 84
69 85
60 86
69 87
62 88
53 89
66 90
7 91
11 92
71 93
72 94
55 95
86 96
11 97
94 98
37 99
