100 99 20 tree
0 1
0 2
2 3
2 4
0 5
3 6
3 7
2 8
0 9
1 10
9 11
11 12
0 13
6 14
14 15
11 16
7 17
15 18
4 19
15 20
10 21
11 22
4 23
6 24
1 25
22 26
19 27
1 28
17 29
24 30
22 31
26 32
3 33
17 34
3 35
20 36
36 37
36 38
31 39
23 40
4 41
6 42
11 43
5 44
2 45
6 46
45 47
8 48
27 49
21 50
50 51
32 52
17 53
34 54
19 55
33 56
50 57
5 58
29 59
49 60
27 61
31 62
49 63
29 64
25 65
2 66
52 67
36 68
13 69
68 70
11 71
34 72
33 73
46 74
11 75
68 76
7 77
56 78
44 79
79 80
22 81
66 82
70 83
21 84
34 85
9 86
12 87
15 88
62 89
69 90
64 91
27 92
22 93
67 94
37 95
24 96
4 97
35 98
6 99
