100 180 65 planar-grid
0 1
0 10
10 11
10 20
20 21
20 30
30 31
30 40
40 41
40 50
50 51
50 60
60 61
60 70
70 71
70 80
80 81
80 90
90 91
1 2
1 11
11 12
11 21
21 22
21 31
31 32
31 41
41 42
41 51
51 52
51 61
61 62
61 71
71 72
71 81
81 82
81 91
91 92
2 3
2 12
12 13
12 22
22 23
22 32
32 33
32 42
42 43
42 52
52 53
52 62
62 63
62 72
72 73
72 82
82 83
82 92
92 93
3 4
3 13
13 14
13 23
23 24
23 33
33 34
33 43
43 44
43 53
53 54
53 63
63 64
63 73
73 74
73 83
83 84
83 93
93 94
4 5
4 14
14 15
14 24
24 25
24 34
34 35
34 44
44 45
44 54
54 55
54 64
64 65
64 74
74 75
74 84
84 85
84 94
94 95
5 6
5 15
15 16
15 25
25 26
25 35
35 36
35 45
45 46
45 55
55 56
55 65
65 66
65 75
75 76
75 85
85 86
85 95
95 96
6 7
6 16
16 17
16 26
26 27
26 36
36 37
36 46
46 47
46 56
56 57
56 66
66 67
66 76
76 77
76 86
86 87
86 96
96 97
7 8
7 17
17 18
17 27
27 28
27 37
37 38
37 47
47 48
47 57
57 58
57 67
67 68
67 77
77 78
77 87
87 88
87 97
97 98
8 9
8 18
18 19
18 28
28 29
28 38
38 39
38 48
48 49
48 58
58 59
58 68
68 69
68 78
78 79
78 88
88 89
88 98
98 99
9 19
19 29
29 39
39 49
49 59
59 69
69 79
79 89
89 99
