50 85 45 planar-grid
0 1
0 5
5 6
5 10
10 11
10 15
15 16
15 20
20 21
20 25
25 26
25 30
30 31
30 35
35 36
35 40
40 41
40 45
45 46
1 2
1 6
6 7
6 11
11 12
11 16
16 17
16 21
21 22
21 26
26 27
26 31
31 32
31 36
36 37
36 41
41 42
41 46
46 47
2 3
2 7
7 8
7 12
12 13
12 17
17 18
17 22
22 23
22 27
27 28
27 32
32 33
32 37
37 38
37 42
42 43
42 47
47 48
3 4
3 8
8 9
8 13
13 14
13 18
18 19
18 23
23 24
23 28
28 29
28 33
33 34
33 38
38 39
38 43
43 44
43 48
48 49
4 9
9 14
14 19
19 24
24 29
29 34
34 39
39 44
44 49
