60 104 25 planar-grid
0 1
0 6
6 7
6 12
12 13
12 18
18 19
18 24
24 25
24 30
30 31
30 36
36 37
36 42
42 43
42 48
48 49
48 54
54 55
1 2
1 7
7 8
7 13
13 14
13 19
19 20
19 25
25 26
25 31
31 32
31 37
37 38
37 43
43 44
43 49
49 50
49 55
55 56
2 3
2 8
8 9
8 14
14 15
14 20
20 21
20 26
26 27
26 32
32 33
32 38
38 39
38 44
44 45
44 50
50 51
50 56
56 57
3 4
3 9
9 10
9 15
15 16
15 21
21 22
21 27
27 28
27 33
33 34
33 39
39 40
39 45
45 46
45 51
51 52
51 57
57 58
4 5
4 10
10 11
10 16
16 17
16 22
22 23
22 28
28 29
28 34
34 35
34 40
40 41
40 46
46 47
46 52
52 53
52 58
58 59
5 11
11 17
17 23
23 29
29 35
35 41
41 47
47 53
53 59
