60 120 18 watts-strogatz
0 1
0 59
0 2
0 58
0 31
0 21
1 2
1 3
1 59
1 13
1 21
2 3
2 4
3 4
3 5
4 17
4 31
5 6
5 7
6 7
6 8
7 8
7 56
7 47
7 35
8 9
8 10
9 10
9 11
9 53
10 11
10 12
10 41
10 58
10 48
11 55
11 56
11 25
12 13
12 14
13 15
14 43
14 33
14 21
14 54
15 16
15 17
16 17
16 18
16 49
17 19
17 37
17 34
18 20
18 37
18 50
19 20
19 21
19 30
20 21
20 22
22 23
22 24
23 24
23 25
24 25
24 26
25 26
26 27
26 28
27 28
27 29
28 29
28 30
29 30
29 31
30 31
31 33
32 33
32 34
32 57
33 35
34 36
35 36
36 37
36 38
37 38
37 39
38 39
38 40
39 40
39 41
40 41
40 50
41 43
42 43
42 56
43 44
43 45
44 45
44 46
45 46
45 47
46 47
46 48
47 48
47 49
48 49
49 51
50 51
51 52
51 53
52 53
52 54
53 55
54 55
55 56
55 57
56 58
57 59
