100 300 20 watts-strogatz
0 1
0 2
0 98
0 97
0 31
0 16
0 79
1 2
1 3
1 99
1 4
1 78
2 3
2 4
2 5
2 99
3 4
3 6
3 21
3 48
3 74
3 16
4 7
4 34
4 20
5 6
5 7
5 8
5 42
6 7
6 9
6 37
6 11
7 8
7 9
7 10
8 9
8 10
8 11
9 10
9 11
9 12
9 32
10 11
10 13
10 28
11 13
11 53
12 13
12 14
12 15
13 14
13 15
13 16
14 16
14 17
14 86
14 37
14 53
15 16
15 17
15 18
15 92
16 17
17 19
17 75
17 98
18 20
18 21
18 75
18 66
19 20
19 21
19 50
19 87
20 21
20 22
20 82
21 23
21 55
21 30
22 23
22 24
22 25
23 24
23 25
23 26
23 82
23 34
24 25
24 26
24 27
25 26
25 27
25 28
25 37
26 27
26 28
26 29
27 28
27 29
27 30
27 34
28 29
28 30
28 31
28 33
29 30
29 31
29 32
30 31
30 32
30 33
31 33
31 34
32 33
32 34
33 35
33 36
33 46
34 37
35 36
35 37
35 38
36 37
36 38
36 51
37 39
38 39
38 40
38 41
38 87
38 57
39 40
39 41
39 42
40 41
40 42
40 43
40 61
41 42
41 43
41 44
42 43
42 44
42 71
43 44
43 45
43 46
44 45
44 46
44 47
45 46
45 47
45 48
46 48
46 49
46 78
47 48
47 50
47 80
48 49
48 50
48 51
49 50
49 51
49 65
49 71
49 90
50 52
50 53
51 52
51 53
51 54
52 53
52 54
52 82
53 55
53 56
53 58
54 56
54 57
54 65
55 57
55 58
55 88
56 57
56 58
56 59
56 62
56 79
57 58
57 59
58 59
58 61
58 98
59 60
59 61
59 62
60 61
60 62
60 63
61 63
61 64
62 63
62 65
63 64
63 65
63 66
64 66
64 67
64 88
65 66
65 68
66 67
66 68
67 68
67 69
67 70
68 69
68 70
68 71
69 70
69 72
69 86
69 84
70 71
70 72
70 73
70 77
71 74
72 73
72 74
72 75
73 74
73 75
73 76
74 75
74 77
75 76
75 77
75 78
76 77
76 78
76 94
76 92
77 78
77 80
78 80
79 80
79 81
80 81
80 82
80 83
81 82
81 83
81 84
82 84
82 85
83 84
83 85
83 86
84 85
84 86
84 97
85 86
85 87
85 88
86 87
86 88
86 89
87 89
87 90
88 89
88 91
89 90
89 91
89 92
90 91
90 92
90 93
91 92
91 93
91 94
92 94
92 99
93 94
93 95
93 96
94 95
94 96
94 97
95 96
95 97
95 98
96 97
96 98
96 99
97 99
98 99
