30 180 3 watts-strogatz
0 1
0 2
0 28
0 27
0 4
0 5
0 25
0 6
0 24
0 12
0 16
1 2
1 4
1 28
1 5
1 27
1 26
1 25
1 12
1 16
1 19
2 3
2 5
2 29
2 6
2 28
2 7
2 27
2 26
2 9
2 12
2 11
2 4
3 4
3 5
3 6
3 7
3 8
3 28
3 27
3 14
3 19
4 5
4 6
4 7
4 9
4 29
4 10
4 28
4 15
4 12
5 6
5 8
5 9
5 10
5 11
5 29
5 12
5 22
6 7
6 9
6 10
6 12
6 19
6 20
6 17
6 22
7 8
7 9
7 10
7 11
7 12
7 13
7 14
8 9
8 10
8 11
8 12
8 13
8 14
8 16
9 10
9 11
9 13
9 15
9 28
9 29
10 12
10 13
10 14
10 16
10 20
10 24
11 13
11 15
11 16
11 17
11 22
11 18
11 14
12 15
12 16
12 14
13 14
13 15
13 16
13 17
13 18
13 19
14 15
14 21
14 26
15 17
15 19
15 20
15 21
15 23
15 27
16 17
16 18
16 20
16 21
16 23
16 24
17 18
17 19
17 20
17 21
17 22
17 29
18 19
18 21
18 23
18 27
18 22
18 20
19 20
19 21
19 22
19 23
19 24
19 29
19 26
20 21
20 22
20 23
20 24
20 25
20 26
21 22
21 23
21 24
21 25
21 26
21 27
21 29
22 23
22 24
22 25
22 27
22 26
23 24
23 26
23 27
23 28
23 29
24 25
24 26
24 27
24 29
25 26
25 27
25 28
25 29
26 27
26 28
26 29
27 28
27 29
28 29
