100 581 30 erdos-renyi
0 33
0 35
0 40
0 42
0 46
0 52
0 82
0 88
0 94
1 5
1 6
1 15
1 37
1 43
1 55
1 59
1 74
1 84
1 85
1 97
2 6
2 7
2 11
2 23
2 33
2 34
2 35
2 37
2 46
2 65
2 73
2 83
2 84
3 4
3 8
3 9
3 17
3 38
3 41
3 50
3 51
3 66
3 71
3 74
3 77
3 88
3 89
4 13
4 27
4 32
4 37
4 51
4 56
4 57
4 61
4 88
4 89
5 6
5 8
5 16
5 23
5 24
5 37
5 53
5 74
5 75
5 98
6 8
6 10
6 31
6 38
6 43
6 44
6 54
6 56
6 60
6 63
6 66
6 80
6 94
6 95
6 99
7 36
7 38
7 43
7 55
7 59
7 65
7 74
7 78
7 86
8 15
8 26
8 33
8 35
8 44
8 60
8 61
8 65
8 67
8 88
9 17
9 20
9 36
9 47
9 48
9 49
9 59
9 61
10 13
10 20
10 28
10 29
10 32
10 37
10 41
10 52
10 59
10 68
10 69
10 78
10 99
11 19
11 22
11 24
11 25
11 33
11 40
11 42
11 45
11 54
11 84
11 87
11 94
11 98
12 35
12 36
12 37
12 62
12 71
12 74
12 82
12 87
13 24
13 34
13 35
13 36
13 58
13 64
13 68
13 69
13 72
13 74
13 79
14 15
14 18
14 32
14 51
14 53
14 62
14 66
14 73
14 75
14 77
14 87
14 89
14 90
14 93
15 18
15 19
15 22
15 24
15 27
15 37
15 38
15 44
15 65
15 67
15 69
15 72
15 74
15 82
15 89
15 92
15 94
15 95
16 17
16 18
16 23
16 25
16 27
16 32
16 62
16 65
16 81
16 83
16 97
16 98
17 20
17 33
17 34
17 36
17 44
17 62
17 75
17 84
17 88
17 93
18 31
18 34
18 39
18 46
18 53
18 58
18 75
18 85
19 20
19 22
19 36
19 45
19 50
19 75
19 83
19 85
19 91
20 30
20 33
20 43
20 65
20 67
20 71
20 75
20 78
20 93
20 99
21 38
21 43
21 44
21 48
21 50
21 51
21 52
21 57
21 64
21 82
21 99
22 34
22 44
22 62
22 63
22 74
22 80
22 84
22 86
23 27
23 37
23 39
23 50
23 58
23 60
23 65
23 67
23 78
23 85
23 86
23 92
23 93
23 99
24 36
24 44
24 48
24 52
24 56
24 61
24 71
24 79
24 92
24 93
24 95
24 96
25 36
25 40
25 51
25 53
25 54
25 66
26 41
26 47
26 55
26 60
26 81
26 82
26 87
26 91
26 92
27 32
27 47
27 66
27 72
27 78
27 82
27 86
27 99
28 64
28 79
28 83
28 95
28 97
29 38
29 43
29 47
29 49
29 58
29 72
29 83
29 84
29 88
29 89
30 70
30 74
30 80
30 84
30 85
31 36
31 48
31 49
31 59
31 68
31 71
31 76
31 86
31 93
31 97
32 33
32 39
32 41
32 58
32 65
32 67
32 68
32 77
33 34
33 35
33 37
33 38
33 60
33 63
33 66
33 68
33 71
33 73
33 74
33 87
34 41
34 54
34 57
34 72
34 89
34 93
35 64
35 70
35 71
35 78
35 87
35 94
36 39
36 43
36 48
36 50
36 59
36 94
37 41
37 54
37 62
37 65
37 70
37 82
37 88
37 92
37 98
37 99
38 64
38 79
38 82
38 83
39 49
39 54
39 71
39 85
40 60
40 74
40 81
40 82
40 96
41 51
41 53
41 56
41 70
42 43
42 45
42 50
42 84
42 89
42 91
42 97
42 98
43 49
43 66
44 49
44 52
44 54
44 59
44 61
44 63
44 69
44 84
44 85
44 89
44 90
44 95
44 98
45 54
45 56
45 58
45 71
45 73
45 83
45 85
45 95
45 99
46 48
46 69
46 70
46 73
46 79
46 93
47 65
47 88
47 95
48 56
48 58
48 77
48 81
48 85
49 57
49 69
49 75
49 79
49 82
49 92
50 56
50 64
50 67
50 73
50 78
50 86
50 88
50 89
50 91
50 92
50 99
51 70
51 75
51 78
51 89
51 94
51 99
52 61
52 63
52 64
52 84
52 95
52 97
53 54
53 63
53 72
53 85
53 87
54 56
54 58
54 60
54 66
54 67
54 84
55 84
55 92
55 97
56 72
56 80
56 83
56 87
56 92
56 94
57 58
57 61
57 70
57 79
57 81
57 83
57 84
58 61
58 62
58 63
58 65
58 70
58 98
59 76
59 83
59 87
59 93
60 79
60 83
61 90
61 95
62 77
62 83
62 84
62 87
63 65
63 76
63 85
64 75
64 78
64 87
64 98
64 99
65 71
65 84
66 71
66 73
66 86
67 68
67 74
67 75
67 98
68 74
68 76
68 92
68 96
69 91
70 72
71 84
71 92
72 89
72 91
73 84
74 81
74 85
74 89
74 91
74 94
75 87
75 91
76 78
76 82
76 92
77 78
77 90
78 89
78 90
79 85
79 97
81 90
81 92
82 88
83 95
84 91
84 94
86 87
86 88
86 90
87 91
87 95
87 96
87 98
88 97
89 97
90 98
92 96
94 98
97 99
