100 297 30 erdos-renyi
0 5
0 11
0 12
0 18
0 35
0 45
0 54
0 59
0 86
0 98
1 3
1 21
1 28
1 43
1 84
2 25
2 42
2 45
2 71
2 97
3 11
3 13
3 78
3 88
4 19
4 22
4 57
4 62
4 91
4 94
5 69
5 76
5 85
6 15
6 36
6 46
6 49
6 61
6 62
6 89
7 24
7 30
7 63
7 78
7 82
7 92
8 70
8 71
8 86
8 90
8 94
9 42
9 43
9 46
9 69
9 87
10 12
10 21
10 33
10 46
10 82
10 90
10 95
11 18
11 28
11 58
11 63
11 71
11 74
12 60
12 87
12 91
13 56
13 72
13 84
13 92
14 16
14 22
14 30
14 38
14 52
14 87
14 97
15 43
15 90
15 97
16 27
16 49
16 50
16 67
16 73
16 88
17 26
17 32
17 42
17 75
17 76
17 78
17 82
18 19
18 21
18 45
18 73
18 97
19 57
19 73
19 79
19 86
19 87
20 33
20 58
20 69
20 78
20 85
20 93
20 95
21 34
21 36
21 60
21 71
21 82
21 87
21 96
22 90
23 26
23 40
23 62
23 65
24 54
24 61
24 62
24 81
24 84
24 92
25 35
25 61
26 29
26 66
26 84
26 91
26 92
28 29
28 37
28 48
28 56
28 57
28 67
28 73
28 82
28 98
29 32
29 53
29 93
29 94
30 38
30 59
30 74
30 78
30 88
30 93
31 42
31 48
31 54
32 38
32 56
32 67
32 89
32 96
33 47
33 94
33 96
34 37
34 60
35 42
35 48
35 97
36 62
36 66
36 87
36 90
38 42
38 56
38 61
38 63
38 66
39 85
39 91
39 93
40 72
40 74
40 77
40 79
40 86
40 99
41 87
41 99
42 55
42 58
42 61
43 45
43 52
43 57
43 58
43 79
43 81
44 54
44 67
44 75
44 97
45 60
46 73
46 79
46 81
46 90
47 74
47 75
47 99
48 51
48 75
48 76
48 77
48 87
48 89
49 73
49 95
49 97
50 54
50 98
51 56
51 76
51 87
51 95
51 99
52 57
53 60
53 73
53 94
54 68
54 92
55 65
55 76
55 88
55 93
56 69
57 68
57 69
57 71
57 78
57 80
57 83
57 97
58 72
58 91
59 84
59 97
60 61
60 75
60 77
60 88
60 90
61 65
61 96
62 73
64 72
64 91
65 93
66 67
68 77
68 83
68 99
69 72
71 81
72 83
72 85
73 92
73 99
74 90
76 87
77 79
79 98
80 87
80 95
81 95
82 97
82 99
83 85
83 93
84 95
87 88
87 94
88 89
89 91
91 93
91 94
91 96
91 98
94 98
