30 96 3 erdos-renyi
0 5
0 13
0 17
0 19
0 20
0 21
0 22
0 25
1 8
1 9
1 12
1 16
1 28
2 9
2 10
2 12
2 13
2 22
3 4
3 7
3 10
3 16
3 22
3 24
4 8
4 11
4 17
4 18
4 24
4 26
4 28
5 25
5 26
5 27
5 28
6 9
6 28
7 8
7 14
7 18
7 21
7 28
8 19
8 21
8 22
8 23
8 27
9 17
9 21
9 22
9 23
9 24
9 29
10 11
10 14
10 29
11 12
11 15
11 23
11 24
11 27
11 28
12 13
12 17
13 16
13 17
13 21
14 19
14 21
15 19
15 23
15 25
16 19
16 21
16 22
16 24
16 27
16 28
17 18
18 20
18 21
18 25
19 25
19 27
20 22
21 24
21 26
21 28
22 23
23 29
24 27
24 28
25 26
26 29
27 28
28 29
