60 121 6 erdos-renyi
0 33
0 35
0 42
0 46
1 46
1 55
2 42
2 57
3 11
3 12
3 31
3 47
3 57
3 58
4 6
4 42
4 52
4 53
5 52
6 9
6 29
6 32
6 35
6 46
6 47
7 28
7 38
7 52
7 57
7 58
8 11
8 38
8 50
9 18
9 31
10 19
10 20
11 21
11 28
11 33
11 34
13 27
13 32
13 48
14 18
14 50
15 35
15 56
15 58
16 36
16 55
19 36
19 45
20 24
20 33
21 26
21 37
21 39
21 55
21 57
22 23
22 32
23 26
23 29
23 36
23 40
24 30
24 56
25 31
25 34
25 42
25 47
26 37
26 48
26 49
27 39
27 45
27 50
28 29
29 56
29 58
30 38
30 42
30 49
30 53
31 41
31 50
31 51
31 54
31 56
31 59
32 42
32 49
33 48
33 51
33 53
34 36
34 43
34 46
34 48
34 49
35 40
36 55
37 49
38 45
39 42
39 43
39 45
39 53
41 47
41 56
42 48
43 51
43 59
44 51
45 49
47 51
48 55
48 57
50 52
51 53
