60 115 12 erdos-renyi
0 5
0 11
0 12
0 18
0 35
0 45
0 54
0 59
1 28
1 40
1 43
2 4
2 11
2 26
3 11
3 49
4 11
4 14
4 40
5 12
5 22
5 24
5 48
6 36
6 46
7 20
7 23
7 58
8 12
8 17
8 21
8 41
8 44
10 14
10 21
10 30
10 53
11 26
11 36
11 39
11 51
11 52
12 32
12 54
12 59
13 19
13 52
14 22
14 26
14 36
15 26
16 18
16 19
16 34
16 38
16 42
17 38
17 39
17 42
18 24
18 42
18 56
19 25
19 37
19 50
20 47
20 55
21 22
21 33
21 43
21 47
21 51
22 36
22 41
22 49
22 52
24 54
25 47
25 51
27 37
27 53
28 34
28 42
28 51
28 57
29 35
29 43
29 57
31 35
31 45
32 48
34 44
34 51
35 40
36 39
36 40
36 57
37 41
37 56
38 55
39 41
39 51
41 47
41 48
41 50
41 54
42 55
42 57
44 50
46 47
46 51
48 52
52 58
55 59
58 59
