60 116 6 barabasi-albert
0 2
0 3
0 4
0 5
0 6
0 9
0 10
0 11
0 14
0 15
0 16
0 25
0 28
0 32
0 33
0 34
0 42
0 43
0 55
0 58
1 2
1 17
1 36
2 3
2 5
2 7
2 9
2 13
2 16
2 26
2 27
2 32
2 36
2 43
2 48
2 52
2 54
3 4
3 6
3 8
3 12
3 20
3 25
3 28
3 35
3 52
4 11
4 12
4 13
4 19
4 21
4 35
4 39
4 42
4 48
5 7
5 14
5 17
5 45
7 8
7 10
7 24
8 19
8 27
8 30
8 58
9 31
9 44
10 15
10 29
10 38
10 47
11 22
11 37
11 41
11 54
12 40
12 45
12 49
12 55
13 23
13 46
14 18
14 22
14 50
15 21
15 34
16 18
16 26
16 47
16 51
17 23
17 37
17 59
18 24
18 38
19 20
19 41
21 59
22 29
23 30
23 39
25 40
27 33
28 31
33 49
34 44
34 51
37 46
37 50
37 53
48 57
49 53
50 56
50 57
54 56
