100 196 30 barabasi-albert
0 2
0 3
0 4
0 5
0 8
0 9
0 10
0 18
0 25
0 28
0 29
0 34
0 35
0 37
0 44
0 60
0 66
0 69
0 79
0 93
0 99
1 2
1 3
1 23
1 26
1 54
2 14
2 24
2 38
2 59
2 74
3 4
3 7
3 21
3 29
3 39
3 51
3 55
3 70
3 92
3 97
4 5
4 6
4 7
4 13
4 17
4 18
4 19
4 20
4 22
4 23
4 25
4 28
4 30
4 32
4 33
4 36
4 39
4 45
4 56
4 63
4 67
4 70
4 76
5 6
5 9
5 12
5 15
5 16
5 17
5 41
5 43
5 58
5 59
5 67
5 74
5 75
5 83
5 84
6 8
7 11
7 12
7 16
7 26
7 46
7 64
8 10
8 11
8 15
8 32
8 34
8 35
8 37
8 38
8 43
8 48
8 53
8 55
8 60
8 64
8 73
8 82
8 95
9 27
9 94
10 20
10 24
10 36
10 51
10 98
11 19
11 52
11 61
11 68
12 13
12 27
12 40
12 41
12 48
12 49
12 72
12 85
12 91
12 96
13 14
13 21
13 58
13 69
13 73
13 85
14 62
14 90
14 94
15 22
15 44
15 50
15 54
15 76
15 83
15 90
16 42
16 50
16 68
16 87
17 92
21 65
22 57
23 30
23 33
23 57
23 71
23 97
24 80
25 31
26 31
27 99
28 46
29 96
31 52
32 42
32 56
32 61
32 87
33 65
33 86
33 93
34 47
39 40
39 77
39 88
41 49
42 62
43 45
43 47
46 63
46 71
49 78
49 80
52 53
53 72
53 77
55 82
57 78
58 79
59 66
59 75
60 91
63 81
63 89
64 89
67 88
71 86
73 84
73 95
73 98
80 81
