60 371 18 barabasi-albert
0 7
0 8
0 9
0 10
0 12
0 13
0 14
0 17
0 19
0 21
0 22
0 26
0 27
0 30
0 33
0 35
0 38
0 39
0 41
0 42
0 50
0 58
1 7
1 8
1 10
1 17
1 22
1 28
1 29
1 30
2 7
2 8
2 9
2 10
2 11
2 13
2 16
2 17
2 18
2 21
2 28
2 34
2 40
2 48
2 49
2 50
2 54
2 57
2 59
3 7
3 8
3 9
3 14
3 15
3 17
3 18
3 20
3 28
3 31
3 34
3 35
3 40
3 43
3 47
4 7
4 8
4 11
4 32
4 39
4 56
5 7
5 9
5 10
5 13
5 14
5 15
5 16
5 20
5 24
5 25
5 35
5 36
5 48
5 50
5 52
5 53
5 54
5 58
6 7
6 8
6 9
6 11
6 12
6 15
6 16
6 17
6 19
6 20
6 22
6 23
6 25
6 26
6 28
6 30
6 32
6 34
6 35
6 37
6 40
6 43
6 44
6 46
6 49
6 53
6 55
6 57
6 59
7 8
7 9
7 10
7 11
7 12
7 13
7 14
7 15
7 17
7 18
7 19
7 24
7 27
7 29
7 34
7 36
7 38
7 39
7 41
7 44
7 49
8 9
8 10
8 11
8 12
8 13
8 16
8 19
8 20
8 21
8 22
8 23
8 24
8 25
8 27
8 31
8 32
8 37
8 40
8 49
8 52
8 53
8 54
8 55
8 56
9 10
9 11
9 12
9 13
9 14
9 16
9 17
9 19
9 31
9 36
9 41
9 43
9 45
9 49
9 51
9 52
10 11
10 12
10 15
10 27
10 37
10 41
10 44
10 48
10 54
11 12
11 18
11 21
11 23
11 25
11 26
11 27
11 29
11 37
11 38
11 39
11 42
11 44
11 45
11 48
11 51
11 52
11 57
11 58
12 13
12 14
12 15
12 16
12 18
12 19
12 20
12 21
12 23
12 25
12 26
12 34
12 43
12 47
12 56
13 14
13 20
13 22
13 23
13 24
13 29
13 30
13 31
13 33
13 38
13 45
13 46
13 48
13 49
13 50
14 15
14 16
14 18
14 20
14 21
14 23
14 25
14 27
14 28
14 29
14 31
14 39
14 45
14 47
14 55
14 59
15 18
15 23
15 24
15 29
15 30
15 32
15 40
15 42
15 43
15 44
15 59
16 19
16 22
16 25
16 28
16 34
16 43
16 50
16 55
17 26
17 33
17 40
18 21
18 24
18 41
18 49
18 51
18 56
18 58
19 22
19 27
19 35
19 51
19 54
19 58
20 24
20 26
20 28
20 36
20 38
21 26
21 33
21 46
21 52
22 30
22 35
22 39
22 51
22 55
23 30
23 37
23 38
23 45
23 50
24 31
24 36
24 43
24 50
24 53
25 29
25 35
25 37
25 42
26 31
26 33
26 47
28 32
28 40
29 34
29 46
30 32
30 33
30 42
30 46
30 53
30 55
31 32
31 39
32 33
32 36
32 56
33 38
33 46
33 47
33 51
34 36
34 37
34 42
34 44
34 51
34 52
34 59
38 41
38 44
38 45
38 47
38 57
38 58
39 41
40 42
40 54
41 45
41 53
41 55
42 48
42 57
44 48
45 46
45 47
45 52
45 53
46 54
47 57
47 59
49 59
53 56
54 56
54 58
55 57
